gbifID,license,modified,references,rightsHolder,institutionCode,collectionCode,datasetName,basisOfRecord,informationWithheld,caste,vitality,occurrenceStatus,eventDate,eventTime,month,verbatimEventDate,continent,countryCode,stateProvince,verbatimLocality,latitude,longitude,coordinateUncertaintyInMeters,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,kingdom,phylum,class,order,family,genus,genericName,specificEpithet,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,iucnRedListCategory,format,identifier,references_2,created
3344054757,CC_BY_NC_4_0,2024/10/29 04:27:51+00,https://www.inaturalist.org/observations/92539554,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539554,92539554,PRESENT,2021/08/22,13:27:00,8,2021/08/22 1:27 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,558182820,,,,Tracy Drake,,2024/10/29,,,,1579017,,,,,,,,"Astur Lacepède, 1799",Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Astur,,,StillImage,true,false,3242735,3242735,1,44,212,7191147,2877,3242735,,,"Astur Lacepède, 1799",Astur cooperii,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239295/original.jpg,https://www.inaturalist.org/photos/153239295,2021/08/22 20:27:50+00
3344053417,CC_BY_NC_4_0,2021/08/27 02:42:03+00,https://www.inaturalist.org/observations/92539557,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539557,92539557,PRESENT,2021/08/22,13:53:00,8,2021/08/22 1:53 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204780,,,,Tracy Drake,,2021/08/26,,,,3855,,,,,,,,"Calidris mauri (Cabanis, 1857)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris,mauri,StillImage,true,false,2481742,2481742,1,44,212,7192402,5282,2481739,2481742,Calidris mauri,"Calidris mauri (Cabanis, 1857)",Calidris mauri,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239360/original.jpg,https://www.inaturalist.org/photos/153239360,2021/08/22 20:53:03+00
3344017316,CC_BY_NC_4_0,2021/08/23 06:24:12+00,https://www.inaturalist.org/observations/92162814,cris,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92162814,92162814,PRESENT,2021/08/22,14:17:12,8,2021-08-22 2:17:12 PM PDT,NORTH_AMERICA,US,California,"South Wrigley, Long Beach, CA 90806, USA",33.792129,-118.204483,7,201454128,,,,cris,,2021/08/23,,,,64238,,,,,,,,Tribulus terrestris L.,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Tribulus,Tribulus,terrestris,StillImage,true,false,5421116,5421116,6,7707728,220,7219293,2394,3189918,5421116,Tribulus terrestris,Tribulus terrestris L.,Tribulus terrestris,,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/152629381/original.jpeg,https://www.inaturalist.org/photos/152629381,2021/08/22 22:33:08+00
3344014744,CC_BY_NC_4_0,2021/08/26 21:30:30+00,https://www.inaturalist.org/observations/92539527,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539527,92539527,PRESENT,2021/08/22,11:56:00,8,2021/08/22 11:56 AM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204741,,,,Tracy Drake,,2021/08/26,,,,144537,,,,,,,,"Hydroprogne caspia (Pallas, 1770)",Animalia,Chordata,Aves,Charadriiformes,Laridae,Hydroprogne,Hydroprogne,caspia,StillImage,true,false,2481236,2481236,1,44,212,7192402,9316,2481219,2481236,Hydroprogne caspia,"Hydroprogne caspia (Pallas, 1770)",Hydroprogne caspia,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153238999/original.jpg,https://www.inaturalist.org/photos/153238999,2021/08/22 18:56:13+00
3344014137,CC_BY_NC_4_0,2021/08/26 04:43:44+00,https://www.inaturalist.org/observations/92539532,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539532,92539532,PRESENT,2021/08/22,12:03:00,8,2021/08/22 12:03 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204745,,,,Tracy Drake,,2021/08/26,,,,4496,,,,,,,,"Rynchops niger Linnaeus, 1758",Animalia,Chordata,Aves,Charadriiformes,Laridae,Rynchops,Rynchops,niger,StillImage,true,false,2481209,2481209,1,44,212,7192402,9316,2481206,2481209,Rynchops niger,"Rynchops niger Linnaeus, 1758",Rynchops niger,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239034/original.jpg,https://www.inaturalist.org/photos/153239034,2021/08/22 19:03:23+00
3344008165,CC_BY_NC_4_0,2021/08/28 03:25:47+00,https://www.inaturalist.org/observations/92539531,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539531,92539531,PRESENT,2021/08/22,12:02:00,8,Sun Aug 22 2021 12:02:00 GMT-0700 (PDT),NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202421584,,,,Tracy Drake,,2021/08/27,,,,3869,,,,,,,,"Limnodromus griseus (J.F.Gmelin, 1789)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limnodromus,Limnodromus,griseus,StillImage,true,false,2481672,2481672,1,44,212,7192402,5282,2481669,2481672,Limnodromus griseus,"Limnodromus griseus (J.F.Gmelin, 1789)",Limnodromus griseus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,VU,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239019/original.jpg,https://www.inaturalist.org/photos/153239019,2021/08/22 19:02:50+00
3343994880,CC_BY_NC_4_0,2025/08/18 15:18:39+00,https://www.inaturalist.org/observations/92539526,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539526,92539526,PRESENT,2021/08/22,11:50:00,8,2021/08/22 11:50 AM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,683448799,,,,sertwy,,2025/08/18,,,,543385,,,,,,,,"Himantopus mexicanus mexicanus (P.L.S.Müller, 1776)",Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,Himantopus,mexicanus,StillImage,true,false,7094883,7094883,1,44,212,7192402,4287244,2480217,5229128,Himantopus mexicanus,"Himantopus mexicanus mexicanus (P.L.S.Müller, 1776)",Himantopus mexicanus mexicanus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153238995/original.jpg,https://www.inaturalist.org/photos/153238995,2021/08/22 18:50:49+00
3343988840,CC_BY_NC_4_0,2021/08/26 21:29:33+00,https://www.inaturalist.org/observations/92539544,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539544,92539544,PRESENT,2021/08/22,12:27:00,8,2021/08/22 12:27 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204762,,,,Tracy Drake,,2021/08/26,,,,11858,,,,,,,,"Petrochelidon pyrrhonota (Vieillot, 1817)",Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,Petrochelidon,pyrrhonota,StillImage,true,false,2489169,2489169,1,44,212,729,5248,2489165,2489169,Petrochelidon pyrrhonota,"Petrochelidon pyrrhonota (Vieillot, 1817)",Petrochelidon pyrrhonota,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239141/original.jpg,https://www.inaturalist.org/photos/153239141,2021/08/22 19:27:00+00
3343974463,CC_BY_NC_4_0,2021/08/29 15:57:04+00,https://www.inaturalist.org/observations/81632706,George Afghan,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/81632706,81632706,PRESENT,2021/06/03,11:33:05,6,Thu Jun 03 2021 11:33:05 GMT-0700 (PDT),NORTH_AMERICA,US,California,"Los Angeles River Bicycle Trail, Long Beach, CA, US",33.834512,-118.203317,4,180487948,,,,George Afghan,,2021/06/04,,,,54999,,,,,,,,Eriogonum fasciculatum Benth.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Eriogonum,Eriogonum,fasciculatum,StillImage,true,false,2889433,2889433,6,7707728,220,422,2416,8381158,2889433,Eriogonum fasciculatum,Eriogonum fasciculatum Benth.,Eriogonum fasciculatum,,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/133903939/original.jpg,https://www.inaturalist.org/photos/133903939,2021/06/03 18:33:05+00
3343965150,CC_BY_NC_4_0,2021/08/27 03:38:40+00,https://www.inaturalist.org/observations/92539521,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539521,92539521,PRESENT,2021/08/22,11:50:00,8,2021/08/22 11:50 AM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202208258,,,,Brian A.,,2021/08/26,,,Left. Black-necked stilts to right.,4885,,,,,,,,"Recurvirostra americana J.F.Gmelin, 1789",Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,Recurvirostra,americana,StillImage,true,false,2480258,2480258,1,44,212,7192402,4287244,2480255,2480258,Recurvirostra americana,"Recurvirostra americana J.F.Gmelin, 1789",Recurvirostra americana,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153238980/original.jpg,https://www.inaturalist.org/photos/153238980,2021/08/22 18:50:31+00
3343955192,CC_BY_NC_4_0,2021/08/27 03:20:40+00,https://www.inaturalist.org/observations/92539540,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539540,92539540,PRESENT,2021/08/22,12:15:00,8,2021/08/22 12:15 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202315634,,,,Frank Fogarty,,2021/08/26,,,,3892,,,,,,,,"Tringa melanoleuca (J.F.Gmelin, 1789)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa,melanoleuca,StillImage,true,false,2481720,2481720,1,44,212,7192402,5282,2481709,2481720,Tringa melanoleuca,"Tringa melanoleuca (J.F.Gmelin, 1789)",Tringa melanoleuca,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,NT,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239098/original.jpg,https://www.inaturalist.org/photos/153239098,2021/08/22 19:15:59+00
3343952134,CC_BY_NC_4_0,2021/08/26 04:44:02+00,https://www.inaturalist.org/observations/92539522,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539522,92539522,PRESENT,2021/08/22,11:50:00,8,2021/08/22 11:50 AM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204735,,,,Tracy Drake,,2021/08/26,,,,4496,,,,,,,,"Rynchops niger Linnaeus, 1758",Animalia,Chordata,Aves,Charadriiformes,Laridae,Rynchops,Rynchops,niger,StillImage,true,false,2481209,2481209,1,44,212,7192402,9316,2481206,2481209,Rynchops niger,"Rynchops niger Linnaeus, 1758",Rynchops niger,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153238987/original.jpg,https://www.inaturalist.org/photos/153238987,2021/08/22 18:50:31+00
3343951093,CC_BY_NC_4_0,2023/09/15 01:49:55+00,https://www.inaturalist.org/observations/92539541,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539541,92539541,PRESENT,2021/08/22,12:19:00,8,2021/08/22 12:19 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204759,,,,Tracy Drake,,2021/08/26,,,,3959,,,,,,,,"Phalaropus lobatus (Linnaeus, 1758)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus,lobatus,StillImage,true,false,5739290,5739290,1,44,212,7192402,5282,9549339,5739290,Phalaropus lobatus,"Phalaropus lobatus (Linnaeus, 1758)",Phalaropus lobatus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239125/original.jpg,https://www.inaturalist.org/photos/153239125,2021/08/22 19:19:15+00
3343946022,CC_BY_NC_4_0,2024/07/07 04:26:59+00,https://www.inaturalist.org/observations/92518540,David Rankin,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92518540,92518540,PRESENT,2016/11/12,11:53:00,11,2016/11/12 11:53 AM HST,NORTH_AMERICA,US,California,"South Wrigley, Long Beach, CA 90806, USA",33.803458,-118.204514,5,202157317,,,,David Rankin,,2021/08/25,,,,3844,,,,,,,,"Calidris acuminata (Horsfield, 1821)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris,acuminata,StillImage,true,false,2481769,2481769,1,44,212,7192402,5282,2481739,2481769,Calidris acuminata,"Calidris acuminata (Horsfield, 1821)",Calidris acuminata,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,VU,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153200337/original.jpeg,https://www.inaturalist.org/photos/153200337,2016/11/12 19:54:06+00
3343945330,CC_BY_NC_4_0,2021/08/22 20:58:52+00,https://www.inaturalist.org/observations/92158009,Yanping,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92158009,92158009,PRESENT,2021/08/21,19:12:00,8,2021/08/21 7:12 PM PDT,NORTH_AMERICA,US,California,"South Wrigley, Long Beach, CA 90806, USA",33.804172,-118.205094,11,201362553,,,,Yanping,,2021/08/22,,,,7089,,,,,,,,"Branta canadensis (Linnaeus, 1758)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,Branta,canadensis,StillImage,true,false,5232437,5232437,1,44,212,1108,2986,2498190,5232437,Branta canadensis,"Branta canadensis (Linnaeus, 1758)",Branta canadensis,,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/152544438/original.jpeg,https://www.inaturalist.org/photos/152544438,2021/08/22 02:12:07+00
3343935052,CC_BY_NC_4_0,2021/08/26 21:30:43+00,https://www.inaturalist.org/observations/92539520,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539520,92539520,PRESENT,2021/08/22,11:46:00,8,2021/08/22 11:46 AM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204731,,,,Tracy Drake,,2021/08/26,,,,144537,,,,,,,,"Hydroprogne caspia (Pallas, 1770)",Animalia,Chordata,Aves,Charadriiformes,Laridae,Hydroprogne,Hydroprogne,caspia,StillImage,true,false,2481236,2481236,1,44,212,7192402,9316,2481219,2481236,Hydroprogne caspia,"Hydroprogne caspia (Pallas, 1770)",Hydroprogne caspia,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153238959/original.jpg,https://www.inaturalist.org/photos/153238959,2021/08/22 18:45:58+00
3343924457,CC_BY_NC_4_0,2021/08/26 17:18:50+00,https://www.inaturalist.org/observations/92539538,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539538,92539538,PRESENT,2021/08/22,12:14:00,8,2021/08/22 12:14 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204754,,,,Tracy Drake,,2021/08/26,,,,3893,,,,,,,,"Tringa flavipes (J.F.Gmelin, 1789)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa,flavipes,StillImage,true,false,2481721,2481721,1,44,212,7192402,5282,2481709,2481721,Tringa flavipes,"Tringa flavipes (J.F.Gmelin, 1789)",Tringa flavipes,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,VU,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239069/original.jpg,https://www.inaturalist.org/photos/153239069,2021/08/22 19:14:09+00
3343923503,CC_BY_NC_4_0,2022/03/15 23:03:46+00,https://www.inaturalist.org/observations/92500734,Daniel S. Cooper,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92500734,92500734,PRESENT,2021/08/25,10:05:11,8,Wed Aug 25 2021 10:05:11 GMT-0700 (PDT),NORTH_AMERICA,US,California,"Los Angeles River, Long Beach, CA, US",33.799092,-118.205951,2000,202119239,,,,Daniel S. Cooper,,2021/08/25,,,,229683,,,,,,,,"Pyropyga nigricans (Say, 1823)",Animalia,Arthropoda,Insecta,Coleoptera,Lampyridae,Pyropyga,Pyropyga,nigricans,StillImage,true,false,1162800,1162800,1,54,216,1470,4737,1162798,1162800,Pyropyga nigricans,"Pyropyga nigricans (Say, 1823)",Pyropyga nigricans,https://www.inaturalist.org/projects/california-beetles,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153168488/original.jpg,https://www.inaturalist.org/photos/153168488,2021/08/25 17:05:11+00
3343915391,CC_BY_NC_4_0,2021/08/26 04:45:57+00,https://www.inaturalist.org/observations/92539548,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539548,92539548,PRESENT,2021/08/22,13:06:00,8,2021/08/22 1:06 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204766,,,,Tracy Drake,,2021/08/26,,,,116999,,,,,,,,"Pandion haliaetus (Linnaeus, 1758)",Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,Pandion,haliaetus,StillImage,true,false,2480726,2480726,1,44,212,7191147,4408414,2480725,2480726,Pandion haliaetus,"Pandion haliaetus (Linnaeus, 1758)",Pandion haliaetus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239183/original.jpg,https://www.inaturalist.org/photos/153239183,2021/08/22 20:06:56+00
3343914931,CC_BY_NC_4_0,2021/08/26 19:54:34+00,https://www.inaturalist.org/observations/92539534,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539534,92539534,PRESENT,2021/08/22,12:09:00,8,2021/08/22 12:09 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204749,,,,Tracy Drake,,2021/08/26,,,,4793,,,,,,,,"Charadrius vociferus Linnaeus, 1758",Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius,vociferus,StillImage,true,false,2480320,2480320,1,44,212,7192402,2480210,2480277,2480320,Charadrius vociferus,"Charadrius vociferus Linnaeus, 1758",Charadrius vociferus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,NT,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239055/original.jpg,https://www.inaturalist.org/photos/153239055,2021/08/22 19:09:49+00
3343907919,CC_BY_NC_4_0,2024/10/29 04:27:51+00,https://www.inaturalist.org/observations/92539535,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539535,92539535,PRESENT,2021/08/22,12:12:00,8,2021/08/22 12:12 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,558182819,,,,Tracy Drake,,2024/10/29,,,,1579017,,,,,,,,"Astur Lacepède, 1799",Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Astur,,,StillImage,true,false,3242735,3242735,1,44,212,7191147,2877,3242735,,,"Astur Lacepède, 1799",Astur cooperii,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239057/original.jpg,https://www.inaturalist.org/photos/153239057,2021/08/22 19:12:00+00
3343906847,CC_BY_NC_4_0,2021/08/27 03:37:56+00,https://www.inaturalist.org/observations/92539545,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539545,92539545,PRESENT,2021/08/22,12:27:00,8,2021/08/22 12:27 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202362969,,,,David Rankin,,2021/08/26,,,,11858,,,,,,,,"Petrochelidon pyrrhonota (Vieillot, 1817)",Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,Petrochelidon,pyrrhonota,StillImage,true,false,2489169,2489169,1,44,212,729,5248,2489165,2489169,Petrochelidon pyrrhonota,"Petrochelidon pyrrhonota (Vieillot, 1817)",Petrochelidon pyrrhonota,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239150/original.jpg,https://www.inaturalist.org/photos/153239150,2021/08/22 19:27:12+00
3343896087,CC_BY_NC_4_0,2023/09/15 01:49:55+00,https://www.inaturalist.org/observations/92539542,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539542,92539542,PRESENT,2021/08/22,12:19:00,8,2021/08/22 12:19 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204761,,,,Tracy Drake,,2021/08/26,,,,3959,,,,,,,,"Phalaropus lobatus (Linnaeus, 1758)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus,lobatus,StillImage,true,false,5739290,5739290,1,44,212,7192402,5282,9549339,5739290,Phalaropus lobatus,"Phalaropus lobatus (Linnaeus, 1758)",Phalaropus lobatus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239132/original.jpg,https://www.inaturalist.org/photos/153239132,2021/08/22 19:19:17+00
3343880600,CC_BY_NC_4_0,2021/08/26 21:29:55+00,https://www.inaturalist.org/observations/92539537,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/92539537,92539537,PRESENT,2021/08/22,12:15:00,8,2021/08/22 12:15 PM PDT,NORTH_AMERICA,US,California,"LA River, Willow Street Crossing, Long Beach, CA, USA",33.804391,-118.205286,489,202204753,,,,Tracy Drake,,2021/08/26,,,,3892,,,,,,,,"Tringa melanoleuca (J.F.Gmelin, 1789)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa,melanoleuca,StillImage,true,false,2481720,2481720,1,44,212,7192402,5282,2481709,2481720,Tringa melanoleuca,"Tringa melanoleuca (J.F.Gmelin, 1789)",Tringa melanoleuca,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,NT,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/153239089/original.jpg,https://www.inaturalist.org/photos/153239089,2021/08/22 19:15:50+00
